audio_path,feature_path,transcript,duration,phonemes
timit/raw/TRAIN/DR4/MMBS0/SX251.WAV,timit/features/TRAIN/DR4/MMBS0/SX251.npy,we apply auditory modeling to computer speech recognition,62669,h# w iy ax pcl p l ay q ao dx ix tcl t ao r ix m aa dx el ix ng tcl t uw kcl k ax m pcl p y ux dx er s pcl p iy tcl ch epi r eh kcl k ix gcl n ih sh ix n h#
timit/raw/TRAIN/DR4/MTQC0/SI1441.WAV,timit/features/TRAIN/DR4/MTQC0/SI1441.npy,other morphological physical and optical property values are also given,124621,h# q ah dh er pau m ao r f ax l aa dcl jh ix kcl k el pau f ih z ax kcl k ax l pau q ae n aa pcl t ix kcl k el pcl p r aa pcl p axr dcl d iy v ae y ux z pau q aa r ao l s ax gcl g ih v en h#
timit/raw/TRAIN/DR4/MTQC0/SX271.WAV,timit/features/TRAIN/DR4/MTQC0/SX271.npy,be careful not to plow over the flower beds,49972,h# b iy kcl k eh r f uh n aa tcl t ix pcl p l aw ow v dh ax f l aw axr bcl b eh dcl z h#
timit/raw/TRAIN/DR4/MTQC0/SI480.WAV,timit/features/TRAIN/DR4/MTQC0/SI480.npy,range was a vital detail,38708,h# r ey n dcl jh w uh z ix v ay tcl t el dcl d iy tcl t ey l h#
timit/raw/TRAIN/DR4/MTQC0/SI2071.WAV,timit/features/TRAIN/DR4/MTQC0/SI2071.npy,yeah but whatre we gonna eat,45056,h# y ae ax pau b ix q w ah dx uh w ix gcl g ah n ix iy tcl h#
timit/raw/TRAIN/DR4/MTQC0/SX361.WAV,timit/features/TRAIN/DR4/MTQC0/SX361.npy,the speech symposium might begin monday,59597,h# dh ix s pcl p iy tcl ch s ix m pcl p ow z iy ix m pau m ay tcl b iy gcl g ix n m ah n dcl d ey h#
timit/raw/TRAIN/DR4/MTQC0/SX181.WAV,timit/features/TRAIN/DR4/MTQC0/SX181.npy,rich looked for spotted hyenas and jaguars on the safari,76288,h# r ih tcl ch dh l uh kcl k f axr s pcl p aa dx ix dcl d hv ay iy n ih z ix n dcl jh ae gcl g w er z aa n dh ax s ix f aa r ix h#
timit/raw/TRAIN/DR4/MTQC0/SX451.WAV,timit/features/TRAIN/DR4/MTQC0/SX451.npy,the thick elm forest was nearly overwhelmed by dutch elm disease,82228,h# dh ix th ih kcl k eh l m f ao r ix s tcl t w ax z n ih r l iy ow v axr hv w eh l m bcl b ay dcl d ah tcl ch eh l m dcl d iy z iy z h#
timit/raw/TRAIN/DR4/MBWP0/SX259.WAV,timit/features/TRAIN/DR4/MBWP0/SX259.npy,tornados often destroy acres of farm land,59392,h# t er nx ey dx ow z ao f ix n dcl d ih s tcl t r oy ey kcl k er z ix v f aa r m l ae n dcl d h#
timit/raw/TRAIN/DR4/MBWP0/SI709.WAV,timit/features/TRAIN/DR4/MBWP0/SI709.npy,avocados however are very rich in nutrients,52122,h# q aa v ah kcl k aa dx ow z hh aw eh v er q aa r v er iy r ih tcl ch ih n ux tcl t r iy ix n tcl s h#
timit/raw/TRAIN/DR4/MBWP0/SI1531.WAV,timit/features/TRAIN/DR4/MBWP0/SI1531.npy,who is going to stop me,25293,h# hh uw ih z gcl g ow ih ng tcl t ix s tcl t aa pcl m iy h#
timit/raw/TRAIN/DR4/MBWP0/SX439.WAV,timit/features/TRAIN/DR4/MBWP0/SX439.npy,that stinging vapor was caused by chloride vaporization,54989,h# dh ae tcl s tcl t ih ng iy ng v ey pcl p axr w ax z kcl k ao z dcl b ay kcl k l ao r ay dcl v ey pcl p er z ey sh en h#
timit/raw/TRAIN/DR4/MBWP0/SX349.WAV,timit/features/TRAIN/DR4/MBWP0/SX349.npy,the preschooler couldnt verbalize her feelings about the emergency conditions,68813,h# dh ix pcl p r iy s kcl k uw l er kcl k uh dcl en tcl v er bcl b ax l ay z hh axr f iy l ih n z ix bcl b aw tcl dh iy ih m er zh ix n s iy kcl k ix n dcl d ih sh ix n z h#
timit/raw/TRAIN/DR4/MBWP0/SX79.WAV,timit/features/TRAIN/DR4/MBWP0/SX79.npy,will you please describe the idiotic predicament,52634,h# w ih y ux pcl p l iy z dcl d ix s kcl k r ay bcl dh iy ih dx iy aa dx ih kcl p axr dcl d ih kcl k ax m ix n tcl t h#
timit/raw/TRAIN/DR4/MBWP0/SX169.WAV,timit/features/TRAIN/DR4/MBWP0/SX169.npy,how would you evaluate this algebraic expression,46183,h# hh aw w ix dcl d y ux iy v ae l y uw ey tcl dh ih s ae l dcl jh axr bcl b r ey ix kcl k ix kcl k s pcl p r eh sh en h#
timit/raw/TRAIN/DR4/MBWP0/SI1969.WAV,timit/features/TRAIN/DR4/MBWP0/SI1969.npy,if any of us miss they can pick up the pieces,43418,h# ih f eh nx iy ih v ah s epi m ih s dh ey kcl k ix n pcl p ih kcl k ah pcl dh ax-h pcl p iy s ix z h#
timit/raw/TRAIN/DR4/MFRM0/SI1155.WAV,timit/features/TRAIN/DR4/MFRM0/SI1155.npy,his problem concerns longitudes latitudes and angular velocities,61748,h# hh ih z pcl p r aa bcl em kcl k ix n s er n z l ao n jh ix tcl t ux z l ae dx ix tcl t ux dcl z en q ey ng gcl g ix l axr v el aa s ix tcl t iy z h#
timit/raw/TRAIN/DR4/MFRM0/SI1785.WAV,timit/features/TRAIN/DR4/MFRM0/SI1785.npy,on the bare floorboards a man lay face down,44647,h# aa n dh ax bcl b eh axr f l ao r bcl b ao r dcl z pau q ax m ae n l ey f ey s dcl d aw n h#
timit/raw/TRAIN/DR4/MFRM0/SX75.WAV,timit/features/TRAIN/DR4/MFRM0/SX75.npy,fill that canteen with fresh spring water,37581,h# f ih l eh tcl k ae n tcl t iy n w ix th f r eh sh pcl p r ih ng w ao dx axr h#
timit/raw/TRAIN/DR4/MFRM0/SX345.WAV,timit/features/TRAIN/DR4/MFRM0/SX345.npy,trish saw hours and hours of movies saturday,41063,h# t r ih sh s ao q aw axr z en aw axr z ax v m uw v iy s ae dx axr dcl d ey h#
timit/raw/TRAIN/DR4/MFRM0/SX435.WAV,timit/features/TRAIN/DR4/MFRM0/SX435.npy,the rich should invest in black zircons instead of stylish shoes,57959,h# dh axr r ih tcl sh uh dcl en v eh s tcl t ix n bcl b l ae kcl k z er kcl k aa n z en s tcl t eh dx ax v s tcl t ay l ih sh ux z h#
timit/raw/TRAIN/DR4/MFRM0/SI1717.WAV,timit/features/TRAIN/DR4/MFRM0/SI1717.npy,lullaby and goodnight his voice shook,41165,h# l ah l ax bcl b ay ix n gcl g uh dcl n ay tcl t hh ix z v oy sh uh kcl k h#
timit/raw/TRAIN/DR4/MFRM0/SX255.WAV,timit/features/TRAIN/DR4/MFRM0/SX255.npy,my ideal morning begins with hot coffee,40858,h# m ay q ay dcl d iy l m ao r nx ix ng bcl b ix gcl g ih n z w ix th hh aa tcl k ao f iy h#
timit/raw/TRAIN/DR4/MJRH0/SI1125.WAV,timit/features/TRAIN/DR4/MJRH0/SI1125.npy,but in every period it has been humanism,40756,h# b ah dx ih n eh v r ix pcl p er iy ix dcl d ax q ih tcl hv ix z bcl b eh n hv y ux m ax n ix z ax m h#
timit/raw/TRAIN/DR4/MJRH0/SX315.WAV,timit/features/TRAIN/DR4/MJRH0/SX315.npy,bob found more clams at the oceans edge,47514,h# b aa bcl f aw n m ao r kcl k l ae m z q ix tcl dh ix q ow sh en z q eh dcl jh h#
timit/raw/TRAIN/DR4/MJRH0/SI1755.WAV,timit/features/TRAIN/DR4/MJRH0/SI1755.npy,only then did he decide he didnt want one,48743,h# q ow n l iy dh eh n pau d ih dcl hh iy dcl d ix s ay dcl hh iy dcl d ih dx ix n q w aa n q w ah n h#
timit/raw/TRAIN/DR4/MJRH0/SX405.WAV,timit/features/TRAIN/DR4/MJRH0/SX405.npy,of course you can have another tunafish sandwich,43316,h# q ah v kcl k ao r sh ux kcl k ix n hv ae v ah n ah dh axr tcl t ux nx ax f ih sh s ae n w ix tcl ch h#
timit/raw/TRAIN/DR4/MJRH0/SX225.WAV,timit/features/TRAIN/DR4/MJRH0/SX225.npy,keep the thermometer under your tongue,32564,h# k iy pcl dh ax th axr m aa m ax dx er q ah nx er y axr tcl t ah ng h#
timit/raw/TRAIN/DR4/MJRH0/SX45.WAV,timit/features/TRAIN/DR4/MJRH0/SX45.npy,addition and subtraction are learned skills,45261,h# q ix dcl d ih sh en eh n s ax bcl t r ae kcl sh en aa r l er n dcl s kcl k ih l z h#
timit/raw/TRAIN/DR4/MJRH0/SX135.WAV,timit/features/TRAIN/DR4/MJRH0/SX135.npy,technical writers can abbreviate in bibliographies,53146,h# t eh q n ix kcl k el r ay dx axr z kcl k ix n ax bcl b r iy v iy ey q ix n bcl b ih bcl l iy aa gcl g axr f iy z h#
timit/raw/TRAIN/DR4/MJRH0/SI1840.WAV,timit/features/TRAIN/DR4/MJRH0/SI1840.npy,the good man chortled appreciatively and decided the trip was worth his time,75981,h# dh ix gcl g uh dcl m ae n tcl ch aa r dx el dcl d ax pcl p r iy sh ax dx ih v l iy pau ix n dcl d iy s ay dx ix dcl dh ax tcl t r ih pcl w ax z epi w er th hh ix z tcl t ay m h#
timit/raw/TRAIN/DR4/MLSH0/SI787.WAV,timit/features/TRAIN/DR4/MLSH0/SI787.npy,feed pressure is also of major importance,45261,h# f iy dcl p r eh sh axr q ih z ao s ow v m ey dcl jh axr m pcl p ao r tcl t en s h#
timit/raw/TRAIN/DR4/MLSH0/SX67.WAV,timit/features/TRAIN/DR4/MLSH0/SX67.npy,last years gas shortage caused steep price increases,54887,h# l ae s tcl ch y ih axr z gcl g ae sh ao r dx ix dcl jh kcl k ao s tcl t iy pcl p r ay s ih n kcl k r iy s ix s h#
timit/raw/TRAIN/DR4/MLSH0/SI1417.WAV,timit/features/TRAIN/DR4/MLSH0/SI1417.npy,there should be no reason to misinterpret or ignore the intent of this letter,68506,h# dh eh r sh ix dcl b iy n ow r iy z ih n tcl t ix m ih s ih n tcl t er pcl p r ix dx axr ix gcl n ao r dh iy ih n tcl t eh n q ax dh ih s l eh dx axr h#
timit/raw/TRAIN/DR4/MLSH0/SI2047.WAV,timit/features/TRAIN/DR4/MLSH0/SI2047.npy,stay right here where you are kid he called,44647,h# s tcl t ey r ay tcl hv ih axr w eh r y ux aa r kcl k ix dcl d hv iy kcl k ao l dcl h#
timit/raw/TRAIN/DR4/MLSH0/SX427.WAV,timit/features/TRAIN/DR4/MLSH0/SX427.npy,every cab needs repainting often,39117,h# q eh v r iy kcl k ae bcl n iy dcl jh r ix pcl p ey n tcl t iy ng q ao f ix n h#
timit/raw/TRAIN/DR4/MLSH0/SX157.WAV,timit/features/TRAIN/DR4/MLSH0/SX157.npy,remove the splinter with a pair of tweezers,40858,h# r ax m ux v dh ix s pcl p l ih n tcl t er w ih th ax pcl p eh er ix v tcl t w iy z axr s h#
timit/raw/TRAIN/DR4/MLSH0/SX247.WAV,timit/features/TRAIN/DR4/MLSH0/SX247.npy,the cigarettes in the clay ashtray overflowed onto the oak table,69837,h# dh ix s ih gcl er eh tcl s ix n ix kcl k l ey q ae sh tcl t r ey q ow v axr f l ow dx ax q aa n tcl t ax dh ax ow kcl t ey bcl b el h#
timit/raw/TRAIN/DR4/MLSH0/SX337.WAV,timit/features/TRAIN/DR4/MLSH0/SX337.npy,bob bandaged both wounds with the skill of a doctor,46592,h# b aa bcl b ae n dcl d iy z bcl b ow th epi w uw n dcl z w ax th ix s kcl k ih l ix v ax dcl d aa kcl t axr h#
timit/raw/TRAIN/DR4/MTAS0/SI2015.WAV,timit/features/TRAIN/DR4/MTAS0/SI2015.npy,the lifeboats were stuck fast,28365,h# dh ax l ay f bcl b ow tcl s epi w axr s tcl t ah kcl k f ae s tcl t h#
timit/raw/TRAIN/DR4/MTAS0/SX305.WAV,timit/features/TRAIN/DR4/MTAS0/SX305.npy,cottage cheese with chives is delicious,35328,h# k aa dx ix jh tcl ch iy z epi w ix tcl ch ay z ix z dcl d ax l ih sh ix s h#
timit/raw/TRAIN/DR4/MTAS0/SI1385.WAV,timit/features/TRAIN/DR4/MTAS0/SI1385.npy,markets should become more competitive as consumers become more selective,56730,h# m aa r kcl k ix q sh uh bcl b iy kcl k ah m ao r kcl k em pcl p eh dx ax dx ix v ix z kcl k en s ux m axr z bcl ix kcl k ah m ao r s ax l eh kcl t ix v h#
timit/raw/TRAIN/DR4/MTAS0/SX215.WAV,timit/features/TRAIN/DR4/MTAS0/SX215.npy,the sermon emphasized the need for affirmative action,43828,h# dh ax-h s er m ax n eh m f ax s ay z ax n iy dcl d f axr f er m axr dx ix v ae kcl sh en h#
timit/raw/TRAIN/DR4/MTAS0/SI755.WAV,timit/features/TRAIN/DR4/MTAS0/SI755.npy,equipment basic pottery studio equipment,36148,h# ax-h kcl k w ih q m ax n tcl pau b ey s ix kcl p aa dx axr iy s tcl t ux dx iy ow ax kcl k w ix q m ax n h#
timit/raw/TRAIN/DR4/MTAS0/SX125.WAV,timit/features/TRAIN/DR4/MTAS0/SX125.npy,westchester is a county in new york,31437,h# w eh s tcl ch eh s tcl t axr ix z ax kcl k aw nx iy ix n ux y ao r kcl k h#
timit/raw/TRAIN/DR4/MTAS0/SX35.WAV,timit/features/TRAIN/DR4/MTAS0/SX35.npy,help celebrate your brothers success,31130,h# hh eh l pcl s eh l ax bcl b r ey q y axr bcl b r ah dh axr s ax-h kcl k s eh s h#
timit/raw/TRAIN/DR4/MLJC0/SI1225.WAV,timit/features/TRAIN/DR4/MLJC0/SI1225.npy,the tragic stage is a platform extending precariously between heaven and hell,86733,h# dh ix tcl t r ae dcl jh ix kcl k s tcl t ey dcl jh pau ix z ey pcl p l ae tcl f ao r m ix kcl k s tcl t eh n ix eng pcl p r ix kcl k eh r iy ix s epi l ix pau b ix tcl t w ih n hv eh v ax nx ax n hv eh l h#
timit/raw/TRAIN/DR4/MLJC0/SX415.WAV,timit/features/TRAIN/DR4/MLJC0/SX415.npy,move the garbage nearer to the large window,43520,h# m ux v dh ix gcl g aa r bcl b ix dcl jh epi n ih r axr tcl t ix dh ax l aa r dcl jh w ih n dcl d ow h#
timit/raw/TRAIN/DR4/MLJC0/SI595.WAV,timit/features/TRAIN/DR4/MLJC0/SI595.npy,their privations are almost beyond endurance,44954,h# dh eh r pcl p r ay v ey sh ix n z axr ao m ow s tcl t bcl b iy y aa nx ix n dcl d er r ix n s h#
timit/raw/TRAIN/DR4/MLJC0/SX145.WAV,timit/features/TRAIN/DR4/MLJC0/SX145.npy,too much curiosity can get you into trouble,47412,h# t ux m ah tcl ch kcl k er iy aa s ix tcl t iy kcl k ix ng g ih tcl y ux ix n tcl t ux tcl t r ah bcl b el h#
timit/raw/TRAIN/DR4/MLJC0/SX55.WAV,timit/features/TRAIN/DR4/MLJC0/SX55.npy,the lack of heat compounded the tenants grievances,43520,h# dh ax l ae kcl k ax v hh iy tcl k aa m pcl p ah n d ix dcl dh ax tcl t ih n ix n tcl t s gcl g r iy v ix n s ix s h#
timit/raw/TRAIN/DR4/MLJC0/SX235.WAV,timit/features/TRAIN/DR4/MLJC0/SX235.npy,i itemize all accounts in my agency,47514,h# q ay q aa tcl ix m ay z q ao l ax kcl k aw n tcl s ih n m ay y ey dcl jh en s iy h#
timit/raw/TRAIN/DR4/MLJC0/SX325.WAV,timit/features/TRAIN/DR4/MLJC0/SX325.npy,the full moon shone brightly that night,42292,h# dh ix f uh l m ux n sh ow n bcl b r ay tcl l iy dh eh tcl n ay tcl t h#
timit/raw/TRAIN/DR4/MLJC0/SI1855.WAV,timit/features/TRAIN/DR4/MLJC0/SI1855.npy,people never live forever,31744,h# p iy pcl p el n eh v axr l ih v f axr eh v axr h#
timit/raw/TRAIN/DR4/MJSR0/SX164.WAV,timit/features/TRAIN/DR4/MJSR0/SX164.npy,curiosity and mediocrity seldom coexist,55604,h# k y er aa s ix dx iy q ix n m iy dx iy aa kcl k ix tcl t iy pau s eh l em kcl k ow ix gcl z ih s tcl t h#
timit/raw/TRAIN/DR4/MJSR0/SI794.WAV,timit/features/TRAIN/DR4/MJSR0/SI794.npy,you should firmly insist that no bobby pins or hair pins be worn in the water,82944,h# y ux sh uh dcl d f er m l iy n s ih s dh ix tcl n ow bcl b aa bcl iy pcl p ih n z er hv eh r pcl p ih n z bcl b iy w ao r n q ix n dh ax w ao dx axr h#
timit/raw/TRAIN/DR4/MJSR0/SI1424.WAV,timit/features/TRAIN/DR4/MJSR0/SI1424.npy,it had assumed the terrifying inertia of inanimate matter,59392,h# ih tcl t hv ae dx eh s ux m dh ix tcl t eh axr f ay ng ix n er sh ix q ah v ix n ae n m ix n q m ae dx axr h#
timit/raw/TRAIN/DR4/MJSR0/SX74.WAV,timit/features/TRAIN/DR4/MJSR0/SX74.npy,an official deadline cannot be postponed,58676,h# q ae nx ow f ih sh el dcl d eh dcl l ay n kcl k ix n aa pcl b iy pcl p ow s pcl p ow n h#
timit/raw/TRAIN/DR4/MJSR0/SX344.WAV,timit/features/TRAIN/DR4/MJSR0/SX344.npy,i know i didnt meet her early enough,48845,h# ay n ow ay dcl d ih dcl en m iy tcl t hh er q er l iy ih n ah f h#
timit/raw/TRAIN/DR4/MJSR0/SX434.WAV,timit/features/TRAIN/DR4/MJSR0/SX434.npy,each stag surely finds a big fawn,52429,h# iy tcl ch tcl t ae gcl sh er l iy f ay n z ix bcl b ih gcl f ao n h#
timit/raw/TRAIN/DR4/MJSR0/SI2054.WAV,timit/features/TRAIN/DR4/MJSR0/SI2054.npy,he slipped outside hugging the walls of buildings and dodging into doorways,80999,h# hh iy s epi l ih pcl t aw tcl t s ay dcl pau hh uh gcl ix n ax w ao l z ax v bcl b ih l dx ix ng z ix n dcl d aa dcl jh ix ng q ih n tcl t ux dcl d ao r w ey epi s h#
timit/raw/TRAIN/DR4/MJSR0/SX254.WAV,timit/features/TRAIN/DR4/MJSR0/SX254.npy,do they allow atheists in church,48845,h# d ux dh ey ax l aw q ey th iy ix s ix n tcl ch er tcl ch h#
timit/raw/TRAIN/DR4/MJAC0/SX307.WAV,timit/features/TRAIN/DR4/MJAC0/SX307.npy,the meeting is now adjourned,32359,h# dh ix m iy dx iy ng ih z n aw axr dcl jh er n dcl d h#
timit/raw/TRAIN/DR4/MJAC0/SI2148.WAV,timit/features/TRAIN/DR4/MJAC0/SI2148.npy,look somewhere else,26522,h# l uh kcl k s ah m w axr eh l s h#
timit/raw/TRAIN/DR4/MJAC0/SI1331.WAV,timit/features/TRAIN/DR4/MJAC0/SI1331.npy,no fasciculations or sensory defects were found,50688,h# n ow f ix s ih kcl k y l ey sh ih n z q er s eh n tcl s axr dcl d iy f eh kcl k s w axr f aw n dcl d h#
timit/raw/TRAIN/DR4/MJAC0/SX71.WAV,timit/features/TRAIN/DR4/MJAC0/SX71.npy,porcupines resemble sea urchins,42906,h# p ao r kcl k ux pcl p ay n s pau r iy z eh m b el s iy er tcl ch ix n s h#
timit/raw/TRAIN/DR4/MJAC0/SX431.WAV,timit/features/TRAIN/DR4/MJAC0/SX431.npy,the fifth jar contains big juicy peaches,52122,h# dh ix f ih f dcl jh y aa r kcl k ix n tcl t ey n z bcl b ih gcl g pau jh ux s iy pcl p iy tcl ch ix s h#
timit/raw/TRAIN/DR4/MJAC0/SX341.WAV,timit/features/TRAIN/DR4/MJAC0/SX341.npy,the high security prison was surrounded by barbed wire,50279,h# dh ax hv ay s ix kcl k y er dx iy pcl p r ih z ax n w ax s axr aw n d ix dcl b ax bcl b aa r bcl w ay axr h#
timit/raw/TRAIN/DR4/MJAC0/SX251.WAV,timit/features/TRAIN/DR4/MJAC0/SX251.npy,we apply auditory modeling to computer speech recognition,67584,h# w iy q ae pcl p l ay q ao dx axr tcl t ao r ix m aa dx ax l ix ng tcl t ix kcl k em pcl p ux dx axr s pcl p iy tcl ch r eh kcl k ix gcl n ih sh ix n h#
timit/raw/TRAIN/DR4/MJAC0/SI701.WAV,timit/features/TRAIN/DR4/MJAC0/SI701.npy,there are people who travel long distances to assure my continued existence,70964,h# dh eh r er pcl p iy pcl p el hv ux tcl t r ae v el l ao ng dcl d ih s tcl t ix n tcl s ax z tcl t uh sh er m ay kcl k ix tcl t ih n y ux dx ih gcl z ih s tcl t ix n s h#
timit/raw/TRAIN/DR4/FCAG0/SI1641.WAV,timit/features/TRAIN/DR4/FCAG0/SI1641.npy,were you in love with that girl,23860,h# w axr y ux ix n l ah v w ax th ae tcl g er el h#
timit/raw/TRAIN/DR4/FCAG0/SX63.WAV,timit/features/TRAIN/DR4/FCAG0/SX63.npy,continental drift is a geological theory,41472,h# k aa q n eh nx el dcl d r ih f tcl t q ix z ix dcl jh iy ix l aa dcl jh ix kcl k el th iy axr ix h#
timit/raw/TRAIN/DR4/FCAG0/SX153.WAV,timit/features/TRAIN/DR4/FCAG0/SX153.npy,scholastic aptitude is judged by standardized tests,51917,h# s kcl k ax l ae s tcl t ix kcl k ae pcl t ix tcl t ux dx ix z dcl jh ah dcl jh dcl b ay s tcl t ae n axr dx ay z dcl t eh s h#
timit/raw/TRAIN/DR4/FCAG0/SI2133.WAV,timit/features/TRAIN/DR4/FCAG0/SI2133.npy,here they did not need to be in ghettos,33383,h# hh ih r dh eh dx ih dcl n aa tcl n iy dcl t ix bcl b iy eng gcl g eh dx ow z h#
timit/raw/TRAIN/DR4/FCAG0/SX333.WAV,timit/features/TRAIN/DR4/FCAG0/SX333.npy,an adult male baboons teeth are not suitable for eating shellfish,62260,h# eh n ih dcl d ah l tcl m ey l bcl b ae bcl b uw n z tcl t iy th q aa r n aa q s ux dx ix bcl b el f axr q iy dx ix ng sh eh l f ih sh h#
timit/raw/TRAIN/DR4/FCAG0/SI1503.WAV,timit/features/TRAIN/DR4/FCAG0/SI1503.npy,by the look of him he wasnt that far gone,36660,h# b aa dh ax l uh kcl k ah v ih m hv ix w ah z ix n tcl dh ae tcl f aa r gcl g ao n h#
timit/raw/TRAIN/DR4/FCAG0/SX243.WAV,timit/features/TRAIN/DR4/FCAG0/SX243.npy,they all agree that the essay is barely intelligible,44852,h# dh ey ao l ax gcl g r iy dh ix tcl dh ix eh s ey ih z bcl b eh r l iy ix n tcl t eh l ax dcl jh ix bcl b el h#
timit/raw/TRAIN/DR4/FJWB1/SI795.WAV,timit/features/TRAIN/DR4/FJWB1/SI795.npy,when shed they leave rust marks,43111,h# hh w ih n sh eh dcl dh ey l iy v r ah s tcl t w aa r kcl k s h#
timit/raw/TRAIN/DR4/FJWB1/SX75.WAV,timit/features/TRAIN/DR4/FJWB1/SX75.npy,fill that canteen with fresh spring water,34714,h# f ih l dh ae tcl k eh n tcl t iy n w uh tcl t f r eh sh pcl p r ih ng w ao dx axr h#
timit/raw/TRAIN/DR4/FJWB1/SX345.WAV,timit/features/TRAIN/DR4/FJWB1/SX345.npy,trish saw hours and hours of movies saturday,44032,h# t r ih sh s ao q aw er z ix n aw axr z ix m ux v iy s ae dx axr dx ey h#
timit/raw/TRAIN/DR4/FJWB1/SI2055.WAV,timit/features/TRAIN/DR4/FJWB1/SI2055.npy,cant seem to locate landmarks in this snow,39732,h# k ae q s iy m t ax l ow kcl k ey q l ae n m aa r kcl k s ix n dh ih s epi n ow h#
timit/raw/TRAIN/DR4/FJWB1/SX435.WAV,timit/features/TRAIN/DR4/FJWB1/SX435.npy,the rich should invest in black zircons instead of stylish shoes,54375,h# dh ax r ih tcl sh uh dx uh n v eh s tcl t ax m bcl b l ae kcl z axr kcl k aa n epi z ax s tcl t eh dx ah s tcl t aa l ix sh ux z h#
timit/raw/TRAIN/DR4/FJWB1/SI748.WAV,timit/features/TRAIN/DR4/FJWB1/SI748.npy,to prepare mustard cream blend mustard with enough water to make a thin paste,66663,h# t ax-h pcl p axr pcl p eh r m ah s tcl t er dcl k r iy m bcl b l eh n m ah s tcl t axr dcl w ax th ax n ah f epi w ao dx axr tcl t m ey kcl k ix th ih n pcl p ey s tcl t h#
timit/raw/TRAIN/DR4/FJWB1/SX255.WAV,timit/features/TRAIN/DR4/FJWB1/SX255.npy,my ideal morning begins with hot coffee,34919,h# m aa ay dcl d ih l m ao r nx ix ng bcl b ix gcl g ih z w ax th hh aa q kcl k ao f iy h#
timit/raw/TRAIN/DR4/FSAK0/SX310.WAV,timit/features/TRAIN/DR4/FSAK0/SX310.npy,the hood of the jeep was steaming in the hot sun,52634,h# dh ix hv uh dx ix dh ix dcl jh iy pcl p w ax s tcl t iy m iy ng ih n dh ax hv aa tcl s ah n h#
timit/raw/TRAIN/DR4/FSAK0/SX400.WAV,timit/features/TRAIN/DR4/FSAK0/SX400.npy,just drop notices in any suggestion box,44032,h# jh ih s dcl d r aa pcl n ow dx ix s ih z q ix n q ih n iy s ix dcl jh eh sh tcl ch ih n bcl b aa kcl k s h#
timit/raw/TRAIN/DR4/FSAK0/SX220.WAV,timit/features/TRAIN/DR4/FSAK0/SX220.npy,the most recent geological survey found seismic activity,55194,h# dh ix m ow s r iy s ix q dcl jh iy ix l aa dcl jh ix kcl k el s er v ey f aw n s ay z m ix kcl q ae kcl t ih v ih dx iy h#
timit/raw/TRAIN/DR4/FSAK0/SX40.WAV,timit/features/TRAIN/DR4/FSAK0/SX40.npy,stimulating discussions keep students attention,46080,h# s tcl t ih m y ix l ey dx iy n dcl d ix s kcl k ah sh en z kcl k iy pcl p s tcl t ux dx eh n tcl t s ax tcl t ih n sh ix n h#
timit/raw/TRAIN/DR4/FSAK0/SI1930.WAV,timit/features/TRAIN/DR4/FSAK0/SI1930.npy,a rabbit punch redoubled him,26829,h# q axr r ae bcl b ih q pcl p ah n tcl ch r iy dcl d ah bcl b el dcl d hh ih m h#
timit/raw/TRAIN/DR4/FSAK0/SI670.WAV,timit/features/TRAIN/DR4/FSAK0/SI670.npy,neglect means spiritual paralysis or death,47821,h# n ih gcl g l eh kcl m iy n s pcl p ih r ix tcl ch el pcl p er ae l ax s ix s q ao r dcl d eh th h#
timit/raw/TRAIN/DR4/FSAK0/SI1300.WAV,timit/features/TRAIN/DR4/FSAK0/SI1300.npy,he can for example present significant universitywide issues to the senate,74240,h# hh iy kcl k ae n f ao r ix gcl g z ae m pcl p el pau p ix z eh n tcl t s ix gcl n ih f ix kcl k ih n tcl y ux nx ix v er s ax-h dcl d iy w ay dcl d q ih sh ux z tcl t ix dh ix s eh n ax tcl t h#
timit/raw/TRAIN/DR4/MJPM1/SX311.WAV,timit/features/TRAIN/DR4/MJPM1/SX311.npy,my desires are simple give me one informative paragraph on the subject,77005,h# m ay dx ix z ay axr dx axr s ih m pcl p el gcl g ih m iy w ah n ih n f ao m n ix pcl p ae axr gcl r ae f ao n ax-h s ah bcl jh ax-h kcl h#
timit/raw/TRAIN/DR4/MJPM1/SX401.WAV,timit/features/TRAIN/DR4/MJPM1/SX401.npy,the taxicab broke down and caused a traffic jam,47002,h# dh tcl t ae kcl s kcl k ae bcl b r ow kcl d aw n ix n kcl k ao z ix tcl t r ae f ix kcl jh ae m h#
timit/raw/TRAIN/DR4/MJPM1/SI2280.WAV,timit/features/TRAIN/DR4/MJPM1/SI2280.npy,many shapes in bathtubs,30618,h# m eh nx iy sh ey pcl p s ih n bcl b ae tcl t ah bcl b z h#
